n_sample,n_network,n_rdds,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
28,3,5,36,0.9791820049285889,205,0.06660270690917969,6,0.11110043525695801
28,4,6,56,1.3598523139953613,471,0.12504816055297852,61,2.357473611831665
28,5,7,113,2.137728691101074,1551,0.39835476875305176,1578,72.95969343185425
28,6,8,118,2.290889263153076,1686,0.4182274341583252,11200,1102.6371715068817
28,7,9,123,2.39803147315979,1872,0.46598291397094727,0,0.6491711139678955
28,8,10,106,2.250906229019165,915,0.25492167472839355,0,0.0373845100402832
29,1,3,20,0.6126329898834229,128,0.041314125061035156,4,0.0210726261138916
29,2,4,28,0.7011070251464844,167,0.053888797760009766,8,0.021216869354248047
29,3,5,36,0.9541761875152588,251,0.07274198532104492,8,0.16220998764038086
29,4,6,60,1.469949722290039,554,0.14645695686340332,0,0.03186678886413574
29,5,7,78,1.9422311782836914,783,0.25678586959838867,400,11.788596153259277
29,6,8,117,2.271282911300659,1393,0.4644784927368164,497,43.320335388183594
29,7,9,64,1.666027307510376,442,0.12276291847229004,0,0.026767492294311523
29,8,10,121,2.6171751022338867,1272,0.3291208744049072,0,0.0466313362121582
30,1,3,31,0.6982161998748779,236,0.07082509994506836,4,0.032738685607910156
30,2,4,28,0.8505158424377441,170,0.05748128890991211,3,0.045168161392211914
30,3,5,42,1.1410369873046875,300,0.08555412292480469,16,0.1400589942932129
30,4,6,53,1.362504482269287,321,0.10198640823364258,5,1.1073670387268066
30,5,7,110,2.284726858139038,1171,0.30135488510131836,776,51.63546800613403
30,6,8,90,1.9383985996246338,845,0.2219865322113037,110,47.29717016220093
30,7,9,75,1.8999483585357666,505,0.16384124755859375,0,0.05839347839355469
30,8,10,80,1.8831124305725098,596,0.16436409950256348,338,9.679351568222046
31,1,3,36,0.8532779216766357,335,0.13803958892822266,10,0.0630807876586914
31,2,4,37,0.8868834972381592,242,0.06863927841186523,28,0.09020042419433594
31,3,5,53,1.270054817199707,567,0.13194608688354492,35,0.8571107387542725
31,4,6,52,1.2878730297088623,445,0.1257343292236328,59,0.628347635269165
31,5,7,59,1.5233609676361084,425,0.1217048168182373,13,0.13295578956604004
31,6,8,89,1.9785256385803223,944,0.23112750053405762,484,41.93381953239441
31,7,9,79,1.8757843971252441,660,0.19334888458251953,304,78.20868444442749
31,8,10,120,2.601496696472168,1127,0.3260018825531006,0,0.1370394229888916
32,1,3,37,0.7699198722839355,389,0.09752249717712402,15,0.08139467239379883
