n_sample,n_network,n_rdds,n_variables,n_coupling_signals,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
32,8,5,10,2,94,2.5781593322753906,1067,0.30138635635375977,149,16.871546983718872
33,1,5,3,2,44,1.0483253002166748,282,0.08913922309875488,5,0.34207725524902344
33,2,5,4,2,48,1.1904771327972412,422,0.10920929908752441,12,0.11278486251831055
33,3,5,5,2,54,1.3215653896331787,546,0.17208623886108398,14,1.6538443565368652
33,4,5,6,2,55,1.3802311420440674,447,0.140883207321167,20,0.9355678558349609
33,5,5,7,2,61,1.4680070877075195,719,0.19879460334777832,104,2.790670156478882
33,6,5,8,2,44,1.4703609943389893,313,0.08898067474365234,28,0.5127613544464111
33,7,5,9,2,55,1.5907979011535645,464,0.14524412155151367,12,0.883291482925415
33,8,5,10,2,74,2.027533531188965,1000,0.2313838005065918,426,15.4633469581604
34,1,5,3,2,39,1.0105867385864258,280,0.0827634334564209,13,0.3029360771179199
34,2,5,4,2,60,1.3234808444976807,790,0.19909954071044922,38,0.4184868335723877
34,3,5,5,2,40,1.1640450954437256,253,0.08749604225158691,6,0.0835113525390625
34,4,5,6,2,75,1.748703956604004,900,0.24034929275512695,56,1.0947532653808594
34,5,5,7,2,48,1.4468681812286377,433,0.1304781436920166,34,0.442549467086792
34,6,5,8,2,67,1.6751065254211426,843,0.2044529914855957,65,1.1452202796936035
34,7,5,9,2,122,3.621070146560669,2533,0.8129262924194336,604,36.90825533866882
34,8,5,10,2,57,1.681661605834961,589,0.16501832008361816,32,0.9214401245117188
35,1,5,3,2,33,0.9356162548065186,185,0.06901073455810547,3,0.05094599723815918
35,2,5,4,2,65,1.2662763595581055,665,0.1890718936920166,46,1.9070355892181396
35,3,5,5,2,80,1.6253418922424316,878,0.215346097946167,208,8.371001720428467
35,4,5,6,2,41,1.297053575515747,332,0.10040688514709473,22,0.15097546577453613
35,5,5,7,2,81,1.7716929912567139,1022,0.23803091049194336,287,15.960315942764282
35,6,5,8,2,96,2.453557252883911,1337,0.32004261016845703,136,2.4998221397399902
35,7,5,9,2,105,2.699564218521118,1959,0.5795061588287354,620,33.865638732910156
35,8,5,10,2,72,2.332031488418579,1072,0.2535858154296875,436,3.5260515213012695
36,1,5,3,2,38,0.8887968063354492,295,0.08528518676757812,14,0.16142535209655762
36,2,5,4,2,79,1.6046652793884277,1044,0.27060389518737793,78,3.415682554244995
36,3,5,5,2,39,1.1408452987670898,250,0.10556364059448242,10,0.07050395011901855
36,4,5,6,2,69,1.5718035697937012,779,0.20105433464050293,218,3.9863228797912598
36,5,5,7,2,57,1.67503023147583,575,0.15355968475341797,124,0.5531861782073975
36,6,5,8,2,55,1.6029798984527588,593,0.1622328758239746,84,0.8659818172454834
36,7,5,9,2,63,1.854414939880371,711,0.18799877166748047,88,5.748795747756958
36,8,5,10,2,71,2.017554759979248,878,0.22155523300170898,140,3.1554806232452393
37,1,5,3,2,37,0.9683778285980225,272,0.07448053359985352,14,0.35201430320739746
37,2,5,4,2,50,1.2507178783416748,426,0.11445140838623047,17,0.8941395282745361
37,3,5,5,2,42,1.1708357334136963,350,0.08828210830688477,26,0.16819214820861816
37,4,5,6,2,98,2.0779905319213867,1765,0.45931172370910645,2340,173.21554803848267
37,5,5,7,2,63,1.6280786991119385,892,0.1990046501159668,250,3.6213319301605225
37,6,5,8,2,70,1.752812385559082,841,0.23599648475646973,54,6.257362127304077
37,7,5,9,2,62,1.877068042755127,597,0.16692185401916504,18,1.5482048988342285
37,8,5,10,2,64,2.1429271697998047,730,0.2386183738708496,220,6.464856386184692
38,1,5,3,2,39,0.9665477275848389,301,0.08399128913879395,12,0.11208796501159668
38,2,5,4,2,48,1.1328024864196777,441,0.1167144775390625,38,0.5402004718780518
38,3,5,5,2,45,1.1250073909759521,353,0.09858059883117676,29,0.5944015979766846
38,4,5,6,2,60,1.4656689167022705,736,0.19031548500061035,206,3.5153653621673584
38,5,5,7,2,69,1.6980016231536865,740,0.1943359375,208,5.6077210903167725
38,6,5,8,2,74,1.9166815280914307,878,0.23679542541503906,36,9.513356685638428
38,7,5,9,2,56,1.7178239822387695,557,0.18765902519226074,108,1.6493895053863525
38,8,5,10,2,99,2.768218517303467,1879,0.44743895530700684,384,20.1874520778656
39,1,5,3,2,34,0.94388747215271,181,0.05814504623413086,7,0.11006975173950195
39,2,5,4,2,44,1.1185119152069092,361,0.09577250480651855,20,0.4474029541015625
39,3,5,5,2,59,1.3278918266296387,542,0.1334996223449707,67,3.9653799533843994
39,4,5,6,2,64,1.5339267253875732,774,0.19723296165466309,128,9.073330640792847
39,5,5,7,2,115,2.6966917514801025,1400,0.39763760566711426,235,30.51573657989502
39,6,5,8,2,66,1.8675763607025146,642,0.16558194160461426,180,0.8662986755371094
39,7,5,9,2,52,1.9432907104492188,558,0.1398601531982422,113,2.4288082122802734
39,8,5,10,2,84,2.290090799331665,1056,0.3174421787261963,75,1.262195348739624
40,1,5,3,2,41,0.9847478866577148,303,0.08454132080078125,23,0.17792081832885742
40,2,5,4,2,36,1.0189998149871826,241,0.07102560997009277,26,0.08980131149291992
40,3,5,5,2,35,1.0712924003601074,210,0.06786036491394043,13,0.0454249382019043
40,4,5,6,2,41,1.2205355167388916,292,0.08600950241088867,10,0.3152329921722412
40,5,5,7,2,57,1.499258279800415,538,0.1350412368774414,197,0.7209107875823975
40,6,5,8,2,49,1.5060884952545166,479,0.12418389320373535,44,0.17355608940124512
40,7,5,9,2,65,1.8244600296020508,860,0.24557828903198242,100,11.480577945709229
